ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
340.0,"[[512.5, 776.5, 35.0, 103.0], [511.5, 776.5, 35.0, 103.0], [510.5, 775.5, 35.0, 103.0], [510.0, 776.0, 36.0, 104.0], [509.0, 776.0, 36.0, 104.0], [508.0, 775.0, 36.0, 104.0], [507.0, 775.0, 36.0, 104.0], [506.0, 775.0, 36.0, 104.0], [505.5, 774.5, 37.0, 105.0], [504.5, 774.5, 37.0, 105.0], [503.5, 774.5, 37.0, 105.0], [502.5, 773.5, 37.0, 105.0], [501.5, 773.5, 37.0, 105.0], [501.0, 774.0, 38.0, 106.0], [500.0, 773.0, 38.0, 106.0], [499.0, 773.0, 38.0, 106.0]]","[[498.5, 773.5, 39.0, 105.0], [496.5, 773.5, 39.0, 105.0], [496.0, 774.0, 40.0, 104.0], [494.0, 773.5, 40.0, 103.0], [493.5, 773.0, 41.0, 104.0], [492.0, 771.0, 42.0, 104.0], [491.0, 770.5, 42.0, 105.0], [489.5, 768.5, 43.0, 105.0], [488.5, 768.5, 43.0, 105.0], [487.5, 768.0, 43.0, 106.0], [485.0, 768.0, 42.0, 106.0], [484.0, 767.0, 42.0, 106.0], [483.0, 765.0, 42.0, 106.0], [483.0, 763.0, 42.0, 106.0], [482.0, 761.0, 42.0, 106.0], [481.5, 760.0, 43.0, 106.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0272.png', '0273.png', '0274.png', '0275.png', '0276.png', '0277.png', '0278.png', '0279.png', '0280.png', '0281.png', '0282.png', '0283.png', '0284.png', '0285.png', '0286.png', '0287.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[498.5, 773.5, 39.0, 105.0], [496.5, 773.5, 39.0, 105.0], [496.0, 774.0, 40.0, 104.0], [494.0, 773.5, 40.0, 103.0], [493.5, 773.0, 41.0, 104.0], [492.0, 771.0, 42.0, 104.0], [491.0, 770.5, 42.0, 105.0], [489.5, 768.5, 43.0, 105.0], [488.5, 768.5, 43.0, 105.0], [487.5, 768.0, 43.0, 106.0], [485.0, 768.0, 42.0, 106.0], [484.0, 767.0, 42.0, 106.0], [483.0, 765.0, 42.0, 106.0], [483.0, 763.0, 42.0, 106.0], [482.0, 761.0, 42.0, 106.0], [481.5, 760.0, 43.0, 106.0]]","[[480.0, 760.5, 44.0, 107.0], [479.0, 759.5, 44.0, 107.0], [477.5, 758.5, 45.0, 107.0], [477.0, 759.0, 46.0, 108.0], [475.0, 759.0, 46.0, 108.0], [474.5, 759.5, 47.0, 109.0], [472.5, 759.5, 47.0, 109.0], [470.0, 760.5, 46.0, 109.0], [469.0, 761.0, 46.0, 110.0], [466.5, 762.0, 45.0, 110.0], [465.0, 762.5, 44.0, 111.0], [463.5, 763.5, 43.0, 111.0], [461.0, 764.0, 42.0, 112.0], [459.5, 764.0, 41.0, 112.0], [457.5, 764.0, 41.0, 112.0], [455.5, 765.0, 41.0, 112.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0288.png', '0289.png', '0290.png', '0291.png', '0292.png', '0293.png', '0294.png', '0295.png', '0296.png', '0297.png', '0298.png', '0299.png', '0300.png', '0301.png', '0302.png', '0303.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[480.0, 760.5, 44.0, 107.0], [479.0, 759.5, 44.0, 107.0], [477.5, 758.5, 45.0, 107.0], [477.0, 759.0, 46.0, 108.0], [475.0, 759.0, 46.0, 108.0], [474.5, 759.5, 47.0, 109.0], [472.5, 759.5, 47.0, 109.0], [470.0, 760.5, 46.0, 109.0], [469.0, 761.0, 46.0, 110.0], [466.5, 762.0, 45.0, 110.0], [465.0, 762.5, 44.0, 111.0], [463.5, 763.5, 43.0, 111.0], [461.0, 764.0, 42.0, 112.0], [459.5, 764.0, 41.0, 112.0], [457.5, 764.0, 41.0, 112.0], [455.5, 765.0, 41.0, 112.0]]","[[454.5, 765.5, 41.0, 113.0], [452.5, 766.5, 41.0, 113.0], [450.5, 766.5, 41.0, 113.0], [449.0, 766.5, 42.0, 115.0], [447.5, 767.0, 43.0, 116.0], [445.5, 767.0, 43.0, 118.0], [444.0, 767.5, 44.0, 119.0], [442.5, 767.5, 45.0, 121.0], [441.0, 768.5, 44.0, 121.0], [438.5, 768.0, 43.0, 120.0], [437.0, 769.0, 42.0, 120.0], [435.0, 769.5, 40.0, 119.0], [432.5, 769.5, 39.0, 119.0], [431.0, 770.0, 38.0, 118.0], [429.5, 769.0, 39.0, 118.0], [427.0, 769.5, 40.0, 119.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0304.png', '0305.png', '0306.png', '0307.png', '0308.png', '0309.png', '0310.png', '0311.png', '0312.png', '0313.png', '0314.png', '0315.png', '0316.png', '0317.png', '0318.png', '0319.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[454.5, 765.5, 41.0, 113.0], [452.5, 766.5, 41.0, 113.0], [450.5, 766.5, 41.0, 113.0], [449.0, 766.5, 42.0, 115.0], [447.5, 767.0, 43.0, 116.0], [445.5, 767.0, 43.0, 118.0], [444.0, 767.5, 44.0, 119.0], [442.5, 767.5, 45.0, 121.0], [441.0, 768.5, 44.0, 121.0], [438.5, 768.0, 43.0, 120.0], [437.0, 769.0, 42.0, 120.0], [435.0, 769.5, 40.0, 119.0], [432.5, 769.5, 39.0, 119.0], [431.0, 770.0, 38.0, 118.0], [429.5, 769.0, 39.0, 118.0], [427.0, 769.5, 40.0, 119.0]]","[[425.5, 768.5, 41.0, 119.0], [423.5, 767.5, 41.0, 119.0], [421.0, 768.0, 42.0, 120.0], [419.5, 767.0, 43.0, 120.0], [417.5, 767.0, 43.0, 120.0], [416.0, 766.5, 42.0, 121.0], [414.0, 766.5, 42.0, 121.0], [412.5, 766.0, 41.0, 122.0], [410.5, 766.0, 41.0, 122.0], [409.0, 766.5, 42.0, 123.0], [407.5, 766.5, 43.0, 123.0], [406.0, 767.0, 44.0, 124.0], [403.5, 767.0, 45.0, 124.0], [402.0, 767.5, 46.0, 125.0], [400.5, 767.5, 47.0, 125.0], [398.5, 767.5, 47.0, 125.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0320.png', '0321.png', '0322.png', '0323.png', '0324.png', '0325.png', '0326.png', '0327.png', '0328.png', '0329.png', '0330.png', '0331.png', '0332.png', '0333.png', '0334.png', '0335.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[425.5, 768.5, 41.0, 119.0], [423.5, 767.5, 41.0, 119.0], [421.0, 768.0, 42.0, 120.0], [419.5, 767.0, 43.0, 120.0], [417.5, 767.0, 43.0, 120.0], [416.0, 766.5, 42.0, 121.0], [414.0, 766.5, 42.0, 121.0], [412.5, 766.0, 41.0, 122.0], [410.5, 766.0, 41.0, 122.0], [409.0, 766.5, 42.0, 123.0], [407.5, 766.5, 43.0, 123.0], [406.0, 767.0, 44.0, 124.0], [403.5, 767.0, 45.0, 124.0], [402.0, 767.5, 46.0, 125.0], [400.5, 767.5, 47.0, 125.0], [398.5, 767.5, 47.0, 125.0]]","[[396.0, 769.0, 46.0, 126.0], [394.0, 769.0, 46.0, 126.0], [390.5, 769.0, 45.0, 126.0], [388.5, 770.5, 45.0, 127.0], [386.0, 770.5, 44.0, 127.0], [384.0, 770.5, 44.0, 127.0], [383.0, 770.5, 44.0, 127.0], [380.5, 771.0, 43.0, 128.0], [379.5, 771.0, 43.0, 128.0], [377.5, 771.0, 43.0, 128.0], [375.0, 771.5, 44.0, 129.0], [373.5, 771.5, 45.0, 129.0], [370.5, 772.0, 45.0, 130.0], [368.0, 773.5, 46.0, 131.0], [365.5, 773.5, 47.0, 131.0], [364.0, 774.0, 48.0, 132.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0336.png', '0337.png', '0338.png', '0339.png', '0340.png', '0341.png', '0342.png', '0343.png', '0344.png', '0345.png', '0346.png', '0347.png', '0348.png', '0349.png', '0350.png', '0351.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[396.0, 769.0, 46.0, 126.0], [394.0, 769.0, 46.0, 126.0], [390.5, 769.0, 45.0, 126.0], [388.5, 770.5, 45.0, 127.0], [386.0, 770.5, 44.0, 127.0], [384.0, 770.5, 44.0, 127.0], [383.0, 770.5, 44.0, 127.0], [380.5, 771.0, 43.0, 128.0], [379.5, 771.0, 43.0, 128.0], [377.5, 771.0, 43.0, 128.0], [375.0, 771.5, 44.0, 129.0], [373.5, 771.5, 45.0, 129.0], [370.5, 772.0, 45.0, 130.0], [368.0, 773.5, 46.0, 131.0], [365.5, 773.5, 47.0, 131.0], [364.0, 774.0, 48.0, 132.0]]","[[361.0, 774.0, 48.0, 132.0], [358.5, 774.5, 49.0, 133.0], [356.0, 775.0, 50.0, 134.0], [354.0, 776.5, 50.0, 135.0], [351.5, 777.0, 51.0, 136.0], [348.5, 779.0, 51.0, 138.0], [346.0, 779.5, 52.0, 139.0], [344.0, 781.0, 52.0, 140.0], [341.5, 781.5, 53.0, 141.0], [339.5, 782.5, 53.0, 141.0], [337.5, 782.0, 53.0, 140.0], [335.5, 783.0, 53.0, 140.0], [333.5, 782.5, 53.0, 139.0], [331.5, 783.5, 53.0, 139.0], [329.5, 783.0, 53.0, 138.0], [326.5, 783.5, 53.0, 139.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0352.png', '0353.png', '0354.png', '0355.png', '0356.png', '0357.png', '0358.png', '0359.png', '0360.png', '0361.png', '0362.png', '0363.png', '0364.png', '0365.png', '0366.png', '0367.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[361.0, 774.0, 48.0, 132.0], [358.5, 774.5, 49.0, 133.0], [356.0, 775.0, 50.0, 134.0], [354.0, 776.5, 50.0, 135.0], [351.5, 777.0, 51.0, 136.0], [348.5, 779.0, 51.0, 138.0], [346.0, 779.5, 52.0, 139.0], [344.0, 781.0, 52.0, 140.0], [341.5, 781.5, 53.0, 141.0], [339.5, 782.5, 53.0, 141.0], [337.5, 782.0, 53.0, 140.0], [335.5, 783.0, 53.0, 140.0], [333.5, 782.5, 53.0, 139.0], [331.5, 783.5, 53.0, 139.0], [329.5, 783.0, 53.0, 138.0], [326.5, 783.5, 53.0, 139.0]]","[[322.5, 783.0, 53.0, 140.0], [320.0, 784.0, 54.0, 142.0], [317.0, 784.5, 54.0, 143.0], [313.0, 784.0, 54.0, 144.0], [310.0, 784.5, 54.0, 145.0], [308.5, 785.0, 55.0, 146.0], [307.0, 785.5, 56.0, 147.0], [305.0, 787.5, 56.0, 149.0], [303.5, 788.0, 57.0, 150.0], [302.0, 788.5, 58.0, 151.0], [299.5, 789.0, 57.0, 150.0], [297.0, 790.0, 56.0, 150.0], [294.5, 790.5, 55.0, 149.0], [292.0, 791.0, 54.0, 148.0], [289.0, 791.5, 54.0, 149.0], [286.0, 791.5, 54.0, 149.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0368.png', '0369.png', '0370.png', '0371.png', '0372.png', '0373.png', '0374.png', '0375.png', '0376.png', '0377.png', '0378.png', '0379.png', '0380.png', '0381.png', '0382.png', '0383.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[322.5, 783.0, 53.0, 140.0], [320.0, 784.0, 54.0, 142.0], [317.0, 784.5, 54.0, 143.0], [313.0, 784.0, 54.0, 144.0], [310.0, 784.5, 54.0, 145.0], [308.5, 785.0, 55.0, 146.0], [307.0, 785.5, 56.0, 147.0], [305.0, 787.5, 56.0, 149.0], [303.5, 788.0, 57.0, 150.0], [302.0, 788.5, 58.0, 151.0], [299.5, 789.0, 57.0, 150.0], [297.0, 790.0, 56.0, 150.0], [294.5, 790.5, 55.0, 149.0], [292.0, 791.0, 54.0, 148.0], [289.0, 791.5, 54.0, 149.0], [286.0, 791.5, 54.0, 149.0]]","[[284.0, 792.0, 54.0, 150.0], [281.0, 792.5, 54.0, 151.0], [278.0, 792.5, 54.0, 151.0], [275.0, 793.0, 54.0, 152.0], [272.5, 793.5, 55.0, 153.0], [269.5, 794.5, 55.0, 153.0], [267.0, 795.0, 56.0, 154.0], [264.5, 795.0, 57.0, 154.0], [261.5, 796.5, 57.0, 155.0], [259.0, 796.5, 58.0, 155.0], [257.0, 797.0, 58.0, 156.0], [253.5, 797.5, 57.0, 157.0], [251.5, 798.0, 57.0, 158.0], [249.5, 798.0, 57.0, 158.0], [246.0, 798.5, 56.0, 159.0], [244.0, 799.0, 56.0, 160.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0384.png', '0385.png', '0386.png', '0387.png', '0388.png', '0389.png', '0390.png', '0391.png', '0392.png', '0393.png', '0394.png', '0395.png', '0396.png', '0397.png', '0398.png', '0399.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[284.0, 792.0, 54.0, 150.0], [281.0, 792.5, 54.0, 151.0], [278.0, 792.5, 54.0, 151.0], [275.0, 793.0, 54.0, 152.0], [272.5, 793.5, 55.0, 153.0], [269.5, 794.5, 55.0, 153.0], [267.0, 795.0, 56.0, 154.0], [264.5, 795.0, 57.0, 154.0], [261.5, 796.5, 57.0, 155.0], [259.0, 796.5, 58.0, 155.0], [257.0, 797.0, 58.0, 156.0], [253.5, 797.5, 57.0, 157.0], [251.5, 798.0, 57.0, 158.0], [249.5, 798.0, 57.0, 158.0], [246.0, 798.5, 56.0, 159.0], [244.0, 799.0, 56.0, 160.0]]","[[242.5, 799.0, 59.0, 160.0], [241.0, 799.5, 62.0, 161.0], [239.0, 799.5, 64.0, 161.0], [237.5, 800.0, 67.0, 162.0], [236.0, 800.0, 70.0, 162.0], [234.0, 800.0, 70.0, 162.0], [230.5, 800.5, 69.0, 163.0], [228.5, 801.5, 69.0, 163.0], [226.0, 802.0, 68.0, 164.0], [224.0, 802.0, 68.0, 164.0], [221.0, 802.0, 68.0, 164.0], [218.5, 802.5, 67.0, 165.0], [216.5, 802.5, 67.0, 165.0], [213.0, 803.5, 66.0, 165.0], [211.0, 804.0, 66.0, 166.0], [208.5, 804.0, 65.0, 166.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0400.png', '0401.png', '0402.png', '0403.png', '0404.png', '0405.png', '0406.png', '0407.png', '0408.png', '0409.png', '0410.png', '0411.png', '0412.png', '0413.png', '0414.png', '0415.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[242.5, 799.0, 59.0, 160.0], [241.0, 799.5, 62.0, 161.0], [239.0, 799.5, 64.0, 161.0], [237.5, 800.0, 67.0, 162.0], [236.0, 800.0, 70.0, 162.0], [234.0, 800.0, 70.0, 162.0], [230.5, 800.5, 69.0, 163.0], [228.5, 801.5, 69.0, 163.0], [226.0, 802.0, 68.0, 164.0], [224.0, 802.0, 68.0, 164.0], [221.0, 802.0, 68.0, 164.0], [218.5, 802.5, 67.0, 165.0], [216.5, 802.5, 67.0, 165.0], [213.0, 803.5, 66.0, 165.0], [211.0, 804.0, 66.0, 166.0], [208.5, 804.0, 65.0, 166.0]]","[[206.5, 804.5, 65.0, 167.0], [203.5, 804.5, 65.0, 167.0], [201.0, 804.5, 64.0, 167.0], [199.0, 806.0, 64.0, 168.0], [195.5, 806.0, 63.0, 168.0], [193.5, 806.0, 63.0, 168.0], [191.5, 806.5, 63.0, 169.0], [188.0, 806.5, 62.0, 169.0], [186.0, 807.0, 62.0, 170.0], [183.5, 808.0, 61.0, 170.0], [181.5, 808.0, 61.0, 170.0], [178.0, 808.5, 60.0, 171.0], [176.0, 808.5, 60.0, 171.0], [173.0, 812.0, 62.0, 178.0], [169.5, 815.0, 63.0, 184.0], [166.5, 818.5, 65.0, 191.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0416.png', '0417.png', '0418.png', '0419.png', '0420.png', '0421.png', '0422.png', '0423.png', '0424.png', '0425.png', '0426.png', '0427.png', '0428.png', '0429.png', '0430.png', '0431.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
340.0,"[[206.5, 804.5, 65.0, 167.0], [203.5, 804.5, 65.0, 167.0], [201.0, 804.5, 64.0, 167.0], [199.0, 806.0, 64.0, 168.0], [195.5, 806.0, 63.0, 168.0], [193.5, 806.0, 63.0, 168.0], [191.5, 806.5, 63.0, 169.0], [188.0, 806.5, 62.0, 169.0], [186.0, 807.0, 62.0, 170.0], [183.5, 808.0, 61.0, 170.0], [181.5, 808.0, 61.0, 170.0], [178.0, 808.5, 60.0, 171.0], [176.0, 808.5, 60.0, 171.0], [173.0, 812.0, 62.0, 178.0], [169.5, 815.0, 63.0, 184.0], [166.5, 818.5, 65.0, 191.0]]","[[164.5, 819.5, 67.0, 193.0], [161.5, 820.5, 69.0, 195.0], [159.0, 821.5, 70.0, 197.0], [156.0, 822.5, 72.0, 199.0], [154.0, 825.0, 72.0, 202.0], [153.0, 827.5, 72.0, 205.0], [151.5, 829.5, 73.0, 207.0], [150.5, 832.0, 73.0, 210.0], [148.5, 834.5, 73.0, 213.0], [147.5, 835.0, 79.0, 216.0], [145.5, 834.5, 85.0, 219.0], [145.0, 835.5, 92.0, 223.0], [143.0, 835.0, 98.0, 226.0], [142.0, 835.5, 104.0, 229.0], [134.5, 838.5, 105.0, 233.0], [126.5, 842.0, 105.0, 238.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0432.png', '0433.png', '0434.png', '0435.png', '0436.png', '0437.png', '0438.png', '0439.png', '0440.png', '0441.png', '0442.png', '0443.png', '0444.png', '0445.png', '0446.png', '0447.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0
341.0,"[[950.5, 739.0, 29.0, 82.0], [950.5, 740.0, 29.0, 82.0], [950.5, 740.0, 29.0, 82.0], [950.5, 740.0, 29.0, 82.0], [950.5, 741.5, 29.0, 83.0], [950.5, 741.5, 29.0, 83.0], [950.5, 742.5, 29.0, 83.0], [950.5, 742.5, 29.0, 83.0], [950.5, 743.5, 29.0, 83.0], [950.5, 743.5, 29.0, 83.0], [950.5, 743.5, 29.0, 83.0], [950.5, 744.5, 29.0, 83.0], [950.5, 745.0, 29.0, 84.0], [950.5, 746.0, 29.0, 84.0], [950.5, 746.0, 29.0, 84.0], [950.5, 747.0, 29.0, 84.0]]","[[951.0, 749.0, 30.0, 84.0], [951.5, 752.5, 31.0, 85.0], [952.0, 754.5, 32.0, 85.0], [952.0, 756.0, 32.0, 86.0], [952.0, 757.0, 32.0, 86.0], [952.5, 759.0, 33.0, 86.0], [952.5, 759.5, 33.0, 87.0], [952.5, 760.5, 33.0, 87.0], [952.5, 760.5, 33.0, 87.0], [952.5, 760.5, 33.0, 87.0], [952.0, 761.0, 32.0, 86.0], [952.0, 762.0, 32.0, 86.0], [951.5, 763.0, 31.0, 86.0], [951.5, 764.0, 31.0, 86.0], [951.0, 763.5, 30.0, 85.0], [951.0, 764.5, 30.0, 85.0]]","['JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194', 'JAAD\\scene\\0194']","['0105.png', '0106.png', '0107.png', '0108.png', '0109.png', '0110.png', '0111.png', '0112.png', '0113.png', '0114.png', '0115.png', '0116.png', '0117.png', '0118.png', '0119.png', '0120.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
